idTweet	idMedia	type	url	urlExpanded	urlMedia	indiceStart	indiceEnd
672006250767495169	672006030839123969	photo	https://t.co/EtTMRbmSu8	http://twitter.com/dan_maku/status/672006250767495169/photo/1	http://pbs.twimg.com/media/CVNx7LMWEAECoKq.jpg	115	138
672005810768203776	672005241806659584	photo	https://t.co/LnJYcyPSAP	http://twitter.com/dan_maku/status/672005810768203776/photo/1	http://pbs.twimg.com/media/CVNxNP0WIAAS1oj.jpg	102	125
672004705531351040	672004704654729216	photo	https://t.co/C5lK9F5wrx	http://twitter.com/SamuelHayat/status/672004705531351040/photo/1	http://pbs.twimg.com/media/CVNwt-xWIAA3K30.png	116	139
672001228549832704	672001227580940289	photo	https://t.co/WKINaSmkPD	http://twitter.com/Gerome_Truc/status/672001228549832704/photo/1	http://pbs.twimg.com/media/CVNtjlqWoAEy1US.jpg	96	119
671998880653946880	671998879676669952	photo	https://t.co/z9HMdBTlz5	http://twitter.com/RaphCann/status/671998880653946880/photo/1	http://pbs.twimg.com/media/CVNra7CWoAAtvAa.jpg	114	137
671996330861010944	671995890698207232	photo	https://t.co/mnfMz6Fm9j	http://twitter.com/dan_maku/status/671996330861010944/photo/1	http://pbs.twimg.com/media/CVNos8OWwAANi26.jpg	107	130
671995616231350272	671995613760921600	photo	https://t.co/o3pWmBFDsm	http://twitter.com/PaillardSimon/status/671995616231350272/photo/1	http://pbs.twimg.com/media/CVNoc0jXIAAjhEE.jpg	112	135
671992745158922240	671992743992958976	photo	https://t.co/LWP3iN06uA	http://twitter.com/Comtesse_Leia/status/671992745158922240/photo/1	http://pbs.twimg.com/media/CVNl1x1XIAAqD4C.png	60	83
678130849032839168	678130843236376576	photo	https://t.co/VDb51E5Jly	http://twitter.com/CaroPsy20/status/678130849032839168/photo/1	http://pbs.twimg.com/media/CWk0aLZXIAAARB1.jpg	106	129
678128943430565888	678128873469583360	photo	https://t.co/E0metPRmL7	http://twitter.com/Lil_RoXaNe/status/678128943430565888/photo/1	http://pbs.twimg.com/media/CWkynhcXIAATrKh.jpg	116	139
678101906611417088	678101901511118848	photo	https://t.co/0KPlHpMYCF	http://twitter.com/bbarbusse/status/678101906611417088/photo/1	http://pbs.twimg.com/media/CWkaFjEWUAAKmvV.jpg	92	115
677945173318492161	677945172127256576	photo	https://t.co/ptj9dHKOWo	http://twitter.com/ArSaintMartin/status/677945173318492161/photo/1	http://pbs.twimg.com/media/CWiLisnWEAAsz29.jpg	114	137
677906675882414080	677906673806241793	photo	https://t.co/pnbIvV4UPt	http://twitter.com/SamuelHayat/status/677906675882414080/photo/1	http://pbs.twimg.com/media/CWhohzMWcAES32p.jpg	108	131
677903061549981705	677903054432313346	photo	https://t.co/HUKXmWCHRy	http://twitter.com/bbarbusse/status/677903061549981705/photo/1	http://pbs.twimg.com/media/CWhlPH-XIAIO67N.jpg	115	138
677884819741642752	677880248755757056	photo	https://t.co/JHhDKNi9nY	http://twitter.com/jbiaudet/status/677884819741642752/photo/1	http://pbs.twimg.com/media/CWhQfqNXIAAHG8C.jpg	116	139
685497476476989440	685497427424587776	photo	https://t.co/FBky3HNLd1	http://twitter.com/mastelcri/status/685497476476989440/photo/1	http://pbs.twimg.com/media/CYNgR0AWMAADqcA.jpg	112	135
685374946420330496	685374945426321409	photo	https://t.co/QTnAsjpbcA	http://twitter.com/EditionsScpo/status/685374946420330496/photo/1	http://pbs.twimg.com/media/CYLw4bAWsAEPj5y.jpg	72	95
684105672758267906	684105672200290304	photo	https://t.co/lD15S7OnBm	http://twitter.com/LesEchos/status/684105672758267906/photo/1	http://pbs.twimg.com/media/CX5ue_xUAAACLyG.jpg	69	92
681142300609622016	681142300462862336	photo	https://t.co/RX32VPETyF	http://twitter.com/kazh_koad/status/681142300609622016/photo/1	http://pbs.twimg.com/media/CXPnUDyU0AAvtoC.jpg	36	59
680738188755886082	680738008686047233	photo	https://t.co/9hSH48Idbz	http://twitter.com/Pablo_Iglesias_/status/680738188755886082/photo/1	http://pbs.twimg.com/media/CXJ3nLjWsAEI1uj.jpg	114	137
678893965932953600	678893965794533376	photo	https://t.co/d9ObxIBSC0	http://twitter.com/ogermiyan/status/678893965932953600/photo/1	http://pbs.twimg.com/media/CWvqdwdW4AADBJU.jpg	102	125
678893391598456832	678893358920638464	photo	https://t.co/lVUtEHBNXT	http://twitter.com/Jacobo_Grajales/status/678893391598456832/photo/1	http://pbs.twimg.com/media/CWvp6brWIAA9Z-U.jpg	86	109
678879479134093312	678879474524532736	photo	https://t.co/tMJvwyHpws	http://twitter.com/JeffreyTallane/status/678879479134093312/photo/1	http://pbs.twimg.com/media/CWvdSQRWsAA04D8.jpg	110	133
678876305895608320	678876298077454336	photo	https://t.co/o5neG8V1Yr	http://twitter.com/JeffreyTallane/status/678876305895608320/photo/1	http://pbs.twimg.com/media/CWvaZXFWwAAraF7.jpg	109	132
678858696433246208	678858694923276288	photo	https://t.co/X7rdOnpyMQ	http://twitter.com/Lil_RoXaNe/status/678858696433246208/photo/1	http://pbs.twimg.com/media/CWvKYuOWUAAf-_z.jpg	109	132
678850365912178689	678850364830019584	photo	https://t.co/cxAI22ugKe	http://twitter.com/M_Iz_6/status/678850365912178689/photo/1	http://pbs.twimg.com/media/CWvCz2NWcAATGD9.jpg	103	126
678850644405583872	678850643579244544	photo	https://t.co/NXrlr7imOM	http://twitter.com/M_Iz_6/status/678850644405583872/photo/1	http://pbs.twimg.com/media/CWvDEEoWEAAHAz-.jpg	77	100
678851789521879040	678851788288606208	photo	https://t.co/wR8TItoGRi	http://twitter.com/M_Iz_6/status/678851789521879040/photo/1	http://pbs.twimg.com/media/CWvEGtAUwAA0edB.jpg	111	134
678849456859684864	678849450996015104	photo	https://t.co/stx7fMnBHB	http://twitter.com/bbarbusse/status/678849456859684864/photo/1	http://pbs.twimg.com/media/CWvB-p6WIAA51n8.jpg	66	89
678690422827393024	678690421686562816	photo	https://t.co/JWfgPfLAdF	http://twitter.com/balleverte/status/678690422827393024/photo/1	http://pbs.twimg.com/media/CWsxV7kWcAAIxPp.jpg	22	45
678690760858972160	678690759382597632	photo	https://t.co/ubXSQurvzA	http://twitter.com/balleverte/status/678690760858972160/photo/1	http://pbs.twimg.com/media/CWsxpllXAAA9NNa.jpg	17	40
678691245812817920	678691244525101056	photo	https://t.co/7HXdHHK6u6	http://twitter.com/balleverte/status/678691245812817920/photo/1	http://pbs.twimg.com/media/CWsyF04WIAAoOHk.jpg	15	38
678683679841980416	678683678671806464	photo	https://t.co/QOaxLxYplw	http://twitter.com/F_Bally/status/678683679841980416/photo/1	http://pbs.twimg.com/media/CWsrNb4WoAA7MBV.jpg	109	132
678681538440134656	678681537152475136	photo	https://t.co/20B5S9zn4T	http://twitter.com/F_Bally/status/678681538440134656/photo/1	http://pbs.twimg.com/media/CWspQyGW4AA0vk7.jpg	81	104
678659174981611520	678659172947337216	photo	https://t.co/cr1y0L3Cb6	http://twitter.com/ArSaintMartin/status/678659174981611520/photo/1	http://pbs.twimg.com/media/CWsU7A8WIAAc8Kd.jpg	117	140
678637147231035392	678637146090119168	photo	https://t.co/0Gg8JvUfbf	http://twitter.com/SamuelHayat/status/678637147231035392/photo/1	http://pbs.twimg.com/media/CWsA44gWIAAIC_t.jpg	117	140
678599767325323264	678599731887607808	photo	https://t.co/ts78ut0bCF	http://twitter.com/Honeyrock/status/678599767325323264/photo/1	http://pbs.twimg.com/media/CWre3FvWEAAeMUv.jpg	85	108
678585030470447104	678584694137581569	photo	https://t.co/vL5jxSwN6Z	http://twitter.com/NuteluCaine/status/678585030470447104/photo/1	http://pbs.twimg.com/media/CWrRLxwWcAEYE2-.png	114	137
678582866155032576	678582864796061696	photo	https://t.co/ICy4cUjr2e	http://twitter.com/sociosauvage/status/678582866155032576/photo/1	http://pbs.twimg.com/media/CWrPhS7WEAAsAWr.jpg	103	126
678571355558838272	678571354191474688	photo	https://t.co/gtgZwA9FGi	http://twitter.com/Jo14Hernandez/status/678571355558838272/photo/1	http://pbs.twimg.com/media/CWrFDSlWsAA_DU3.jpg	66	89
678566820786348032	678566819632955392	photo	https://t.co/FNTAIGKBYr	http://twitter.com/frbessis/status/678566820786348032/photo/1	http://pbs.twimg.com/media/CWrA7WCWwAAjfr6.jpg	109	132
678562185736515584	678562184549543936	photo	https://t.co/NsojACIYOE	http://twitter.com/AdrienSonnet/status/678562185736515584/photo/1	http://pbs.twimg.com/media/CWq8tjAWsAAgB1o.jpg	83	106
678531452099784704	678531446450094080	photo	https://t.co/iJ5k7e8hnD	http://twitter.com/bbarbusse/status/678531452099784704/photo/1	http://pbs.twimg.com/media/CWqgwWqXAAAi_s9.jpg	62	85
